Unnamed: 0,id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l
56,16198,True,2021-09-18 11:00:00,184,FC Ufa,UFA,257,Khimki,KHI,3,2,1.76225,2.2627200000000003,0.2575,0.242,0.5005
57,16192,True,2021-09-18 13:30:00,194,Krylya Sovetov Samara,KSS,187,FC Rostov,ROS,4,2,1.5524200000000001,0.7647,0.5718,0.2612,0.16699999999999998
58,16194,True,2021-09-18 16:00:00,188,FK Akhmat,AKH,196,FC Krasnodar,KRA,0,2,0.310526,1.23157,0.0691,0.2731,0.6578
59,16197,True,2021-09-19 13:30:00,263,Nizhny Novgorod,NIN,200,Arsenal Tula,ARS,2,3,1.8497299999999999,0.8578680000000001,0.6355,0.2205,0.14400000000000002
60,16195,True,2021-09-19 16:00:00,236,PFC Sochi,SOC,190,Dinamo Moscow,DIN,0,1,1.5991600000000001,0.47810600000000003,0.6882,0.2226,0.0892
61,16199,True,2021-09-20 13:30:00,198,Ural,URA,192,Lokomotiv Moscow,LOK,0,0,0.243876,1.06897,0.0656,0.2976,0.6368
62,16196,True,2021-09-20 15:30:00,186,Rubin Kazan,RUB,189,Zenit St. Petersburg,ZEN,1,3,0.215112,3.0602,0.0058,0.0361,0.9581
63,16193,True,2021-09-20 16:30:00,185,CSKA Moscow,CSK,183,Spartak Moscow,SPA,1,0,0.517386,1.02748,0.1654,0.3384,0.4962
64,16206,True,2021-09-25 11:00:00,257,Khimki,KHI,192,Lokomotiv Moscow,LOK,0,0,1.23454,0.423221,0.5913,0.2958,0.1129
65,16200,True,2021-09-25 13:30:00,189,Zenit St. Petersburg,ZEN,194,Krylya Sovetov Samara,KSS,2,1,2.2006799999999997,0.386345,0.8429,0.1271,0.03
66,16201,True,2021-09-25 16:00:00,183,Spartak Moscow,SPA,184,FC Ufa,UFA,2,0,1.7315900000000002,0.729729,0.6322,0.237,0.1308
67,16204,True,2021-09-26 11:00:00,190,Dinamo Moscow,DIN,186,Rubin Kazan,RUB,2,0,1.33585,0.448428,0.6181,0.268,0.1139
68,16202,True,2021-09-26 13:30:00,187,FC Rostov,ROS,188,FK Akhmat,AKH,1,2,0.46297,1.95062,0.0424,0.142,0.8156
69,16203,True,2021-09-26 16:00:00,196,FC Krasnodar,KRA,236,PFC Sochi,SOC,3,0,3.9991,1.66495,0.8440000000000001,0.099,0.057
70,16207,True,2021-09-27 14:00:00,198,Ural,URA,200,Arsenal Tula,ARS,2,0,1.4606700000000001,0.559674,0.6301,0.2547,0.1152
71,16205,True,2021-09-27 16:00:00,263,Nizhny Novgorod,NIN,185,CSKA Moscow,CSK,0,2,0.620358,3.4291,0.0088,0.0468,0.9444
72,16213,True,2021-10-02 11:00:00,186,Rubin Kazan,RUB,263,Nizhny Novgorod,NIN,0,1,1.109,1.12561,0.2864,0.4166,0.297
73,16210,True,2021-10-02 13:30:00,190,Dinamo Moscow,DIN,194,Krylya Sovetov Samara,KSS,0,1,0.710726,1.21306,0.1967,0.3102,0.4931
74,16209,True,2021-10-02 16:00:00,185,CSKA Moscow,CSK,196,FC Krasnodar,KRA,0,0,1.6505599999999998,2.08355,0.2916,0.231,0.4774
75,16214,True,2021-10-02 16:00:00,200,Arsenal Tula,ARS,257,Khimki,KHI,0,0,0.624591,0.389324,0.3558,0.4512,0.193
76,16215,True,2021-10-03 11:00:00,184,FC Ufa,UFA,198,Ural,URA,0,1,1.31439,0.43997200000000003,0.6385,0.2624,0.0991
77,16208,True,2021-10-03 13:30:00,189,Zenit St. Petersburg,ZEN,236,PFC Sochi,SOC,1,2,0.896077,2.0157,0.1262,0.20199999999999999,0.6718
78,16211,True,2021-10-03 16:00:00,192,Lokomotiv Moscow,LOK,187,FC Rostov,ROS,1,2,0.581649,0.9116719999999999,0.2209,0.3588,0.4203
79,16212,True,2021-10-03 16:00:00,188,FK Akhmat,AKH,183,Spartak Moscow,SPA,0,1,0.226685,1.18919,0.0428,0.21899999999999997,0.7382
80,16221,True,2021-10-16 11:00:00,200,Arsenal Tula,ARS,189,Zenit St. Petersburg,ZEN,2,1,0.8306459999999999,3.18221,0.0345,0.0967,0.8688
81,16220,True,2021-10-16 13:30:00,186,Rubin Kazan,RUB,192,Lokomotiv Moscow,LOK,2,2,1.2245700000000002,1.39504,0.3213,0.2804,0.3983
82,16216,True,2021-10-16 16:00:00,183,Spartak Moscow,SPA,190,Dinamo Moscow,DIN,2,2,1.7125299999999999,1.2016799999999999,0.5025,0.2628,0.2347
83,16219,True,2021-10-16 16:00:00,236,PFC Sochi,SOC,187,FC Rostov,ROS,3,2,1.7490299999999999,1.15456,0.5306,0.2713,0.1981
84,16222,True,2021-10-17 11:00:00,198,Ural,URA,185,CSKA Moscow,CSK,0,1,0.271596,0.789006,0.1155,0.4207,0.4638
85,16218,True,2021-10-17 13:30:00,194,Krylya Sovetov Samara,KSS,263,Nizhny Novgorod,NIN,2,0,2.34198,1.08876,0.7390000000000001,0.2028,0.0582
86,16223,True,2021-10-17 13:30:00,257,Khimki,KHI,188,FK Akhmat,AKH,2,0,1.4692,1.0339200000000002,0.4931,0.2724,0.2345
87,16217,True,2021-10-17 16:00:00,196,FC Krasnodar,KRA,184,FC Ufa,UFA,1,1,1.8954,1.08175,0.5755,0.2703,0.1542
88,16227,True,2021-10-22 16:00:00,190,Dinamo Moscow,DIN,257,Khimki,KHI,4,1,2.71184,0.741613,0.8516,0.1128,0.0356
89,16230,True,2021-10-23 11:00:00,263,Nizhny Novgorod,NIN,196,FC Krasnodar,KRA,1,4,0.07666260000000001,3.5215199999999998,0.001,0.0123,0.9867
90,16226,True,2021-10-23 13:30:00,187,FC Rostov,ROS,200,Arsenal Tula,ARS,4,0,1.99075,0.178674,0.8858,0.1007,0.0135
91,16225,True,2021-10-23 16:00:00,185,CSKA Moscow,CSK,194,Krylya Sovetov Samara,KSS,3,1,1.27705,1.7646400000000002,0.207,0.2898,0.5032
92,16231,True,2021-10-24 11:00:00,184,FC Ufa,UFA,186,Rubin Kazan,RUB,1,1,1.83797,0.294322,0.8403,0.1339,0.0258
93,16229,True,2021-10-24 13:30:00,188,FK Akhmat,AKH,198,Ural,URA,1,0,2.6411700000000002,0.38808200000000004,0.9017,0.0794,0.0189
94,16224,True,2021-10-24 16:00:00,189,Zenit St. Petersburg,ZEN,183,Spartak Moscow,SPA,7,1,5.22781,0.5876680000000001,0.9984,0.0014,0.0002
95,16228,True,2021-10-25 16:00:00,192,Lokomotiv Moscow,LOK,236,PFC Sochi,SOC,2,1,1.2274200000000002,1.09495,0.3466,0.3541,0.2993
96,16232,True,2021-10-29 16:00:00,189,Zenit St. Petersburg,ZEN,190,Dinamo Moscow,DIN,4,1,2.58806,1.17708,0.7473,0.1738,0.0789
97,16239,True,2021-10-30 11:00:00,186,Rubin Kazan,RUB,185,CSKA Moscow,CSK,1,0,1.17265,0.8348110000000001,0.4534,0.3098,0.2368
98,16233,True,2021-10-30 13:30:00,183,Spartak Moscow,SPA,187,FC Rostov,ROS,1,1,0.895275,0.9672620000000001,0.3142,0.3268,0.359
99,16235,True,2021-10-30 16:00:00,263,Nizhny Novgorod,NIN,192,Lokomotiv Moscow,LOK,1,2,0.89755,0.786608,0.3485,0.38299999999999995,0.2685
100,16238,True,2021-10-30 16:00:00,196,FC Krasnodar,KRA,194,Krylya Sovetov Samara,KSS,0,1,0.5661729999999999,2.15043,0.0631,0.1467,0.7902
101,16236,True,2021-10-31 11:00:00,184,FC Ufa,UFA,188,FK Akhmat,AKH,1,0,1.32015,0.567044,0.6028,0.2753,0.1219
102,16234,True,2021-10-31 13:30:00,200,Arsenal Tula,ARS,236,PFC Sochi,SOC,1,2,0.663333,2.1449599999999998,0.0479,0.1456,0.8065
103,16237,True,2021-10-31 16:00:00,257,Khimki,KHI,198,Ural,URA,0,0,1.11544,0.715384,0.4598,0.3421,0.1981
104,16246,True,2021-11-06 11:00:00,200,Arsenal Tula,ARS,184,FC Ufa,UFA,0,0,0.7168,0.413292,0.4043,0.4184,0.1773
105,16242,True,2021-11-06 13:30:00,194,Krylya Sovetov Samara,KSS,257,Khimki,KHI,3,0,1.62095,0.744149,0.627,0.2486,0.1244
106,16243,True,2021-11-06 13:30:00,190,Dinamo Moscow,DIN,196,FC Krasnodar,KRA,1,0,0.453863,0.8280489999999999,0.1882,0.3915,0.4203
107,16245,True,2021-11-06 16:00:00,236,PFC Sochi,SOC,185,CSKA Moscow,CSK,4,1,3.21572,1.03439,0.8921,0.0821,0.0258
108,16247,True,2021-11-07 11:00:00,198,Ural,URA,189,Zenit St. Petersburg,ZEN,0,0,0.43532299999999996,0.48598900000000006,0.2317,0.4842,0.2841
109,16241,True,2021-11-07 13:30:00,187,FC Rostov,ROS,186,Rubin Kazan,RUB,5,1,3.2861,0.684249,0.9083,0.0664,0.0253
110,16240,True,2021-11-07 16:00:00,183,Spartak Moscow,SPA,192,Lokomotiv Moscow,LOK,1,1,0.444956,1.18269,0.1188,0.3004,0.5808
111,16244,True,2021-11-07 16:00:00,188,FK Akhmat,AKH,263,Nizhny Novgorod,NIN,3,1,1.6393799999999998,0.336352,0.7303,0.2099,0.0598
112,16248,True,2021-11-19 16:00:00,189,Zenit St. Petersburg,ZEN,263,Nizhny Novgorod,NIN,5,1,4.4709699999999994,0.684394,0.9712,0.0235,0.0053
113,16251,True,2021-11-20 11:00:00,194,Krylya Sovetov Samara,KSS,198,Ural,URA,1,1,1.06693,1.08979,0.3365,0.3227,0.3408
114,16254,True,2021-11-20 13:30:00,192,Lokomotiv Moscow,LOK,188,FK Akhmat,AKH,1,2,0.343351,1.68333,0.0579,0.2019,0.7402
115,16250,True,2021-11-20 16:00:00,196,FC Krasnodar,KRA,183,Spartak Moscow,SPA,2,1,2.04354,1.34073,0.5542,0.266,0.1798
116,16249,True,2021-11-21 11:00:00,187,FC Rostov,ROS,184,FC Ufa,UFA,2,2,1.7615599999999998,2.41918,0.1816,0.2749,0.5435
117,16252,True,2021-11-21 11:00:00,185,CSKA Moscow,CSK,257,Khimki,KHI,0,0,0.11392100000000001,1.6414400000000002,0.0111,0.1194,0.8695
118,16253,True,2021-11-21 13:30:00,190,Dinamo Moscow,DIN,200,Arsenal Tula,ARS,5,1,1.13676,0.8627,0.4142,0.3116,0.2742
119,16255,True,2021-11-21 16:00:00,236,PFC Sochi,SOC,186,Rubin Kazan,RUB,1,2,1.6703299999999999,0.29351700000000003,0.7345,0.2133,0.0522
120,16262,True,2021-11-27 11:00:00,198,Ural,URA,236,PFC Sochi,SOC,1,1,1.42656,1.6016700000000001,0.3132,0.2679,0.4189
121,16257,True,2021-11-27 13:30:00,188,FK Akhmat,AKH,187,FC Rostov,ROS,2,0,1.8945900000000002,0.387523,0.8145,0.1477,0.0378
122,16263,True,2021-11-27 16:00:00,257,Khimki,KHI,196,FC Krasnodar,KRA,3,3,0.962017,2.0756900000000003,0.1114,0.2045,0.6841
123,16260,True,2021-11-28 11:00:00,263,Nizhny Novgorod,NIN,194,Krylya Sovetov Samara,KSS,0,0,0.23774699999999999,0.321144,0.1674,0.6204,0.2122
124,16258,True,2021-11-28 13:30:00,186,Rubin Kazan,RUB,190,Dinamo Moscow,DIN,2,3,1.0240200000000002,1.76365,0.1413,0.3077,0.551
125,16256,True,2021-11-28 17:00:00,185,CSKA Moscow,CSK,189,Zenit St. Petersburg,ZEN,0,2,1.35796,0.926534,0.4785,0.2967,0.2248
126,16261,True,2021-11-29 14:00:00,184,FC Ufa,UFA,183,Spartak Moscow,SPA,1,1,1.5116,1.0709899999999999,0.4693,0.353,0.1777
127,16259,True,2021-11-29 16:00:00,200,Arsenal Tula,ARS,192,Lokomotiv Moscow,LOK,3,1,1.55965,0.28357,0.7490000000000001,0.2023,0.0487
128,16264,True,2021-12-03 16:00:00,189,Zenit St. Petersburg,ZEN,187,FC Rostov,ROS,2,2,1.86942,1.03126,0.5996,0.2767,0.1237
129,16266,True,2021-12-04 11:00:00,194,Krylya Sovetov Samara,KSS,185,CSKA Moscow,CSK,0,1,1.67472,1.65577,0.3796,0.2598,0.3606
130,16265,True,2021-12-04 14:00:00,183,Spartak Moscow,SPA,188,FK Akhmat,AKH,2,1,0.48713599999999996,1.2801200000000001,0.1263,0.2798,0.5939
131,16268,True,2021-12-04 16:00:00,192,Lokomotiv Moscow,LOK,198,Ural,URA,0,1,0.638278,1.8940299999999999,0.0755,0.185,0.7395
132,16271,True,2021-12-05 11:00:00,257,Khimki,KHI,200,Arsenal Tula,ARS,1,2,1.06981,1.38616,0.2543,0.3231,0.4226
133,16267,True,2021-12-05 13:30:00,190,Dinamo Moscow,DIN,184,FC Ufa,UFA,2,0,1.9895200000000002,0.03346319999999999,0.8974,0.0986,0.004
134,16270,True,2021-12-05 13:30:00,263,Nizhny Novgorod,NIN,186,Rubin Kazan,RUB,2,1,1.26147,1.83,0.2257,0.2764,0.4979
135,16269,True,2021-12-05 16:00:00,236,PFC Sochi,SOC,196,FC Krasnodar,KRA,1,2,2.13492,3.0382700000000002,0.1986,0.1919,0.6095
136,16274,True,2021-12-11 11:00:00,194,Krylya Sovetov Samara,KSS,186,Rubin Kazan,RUB,2,0,2.4234,0.5178590000000001,0.8229,0.1344,0.0427
137,16275,True,2021-12-11 13:30:00,185,CSKA Moscow,CSK,200,Arsenal Tula,ARS,2,0,2.70713,0.394005,0.9187,0.0642,0.0171
138,16272,True,2021-12-11 16:00:00,187,FC Rostov,ROS,198,Ural,URA,1,4,1.45676,1.5890600000000001,0.3117,0.29600000000000004,0.3923
139,16276,True,2021-12-12 11:00:00,190,Dinamo Moscow,DIN,189,Zenit St. Petersburg,ZEN,1,1,0.706375,2.06385,0.0498,0.14400000000000002,0.8062
140,16278,True,2021-12-12 13:30:00,188,FK Akhmat,AKH,257,Khimki,KHI,4,1,4.90953,1.83483,0.9263,0.0529,0.0208
141,16273,True,2021-12-12 16:00:00,196,FC Krasnodar,KRA,263,Nizhny Novgorod,NIN,0,0,0.748525,0.162353,0.4743,0.4537,0.07200000000000001
142,16277,True,2021-12-12 16:00:00,192,Lokomotiv Moscow,LOK,184,FC Ufa,UFA,2,0,0.666086,0.877173,0.2557,0.3516,0.3927
143,16279,True,2021-12-13 16:00:00,236,PFC Sochi,SOC,183,Spartak Moscow,SPA,3,0,2.49776,1.78656,0.584,0.2113,0.2047
144,16286,True,2022-02-26 11:00:00,263,Nizhny Novgorod,NIN,198,Ural,URA,1,0,1.90195,0.698487,0.7042,0.2072,0.0886
145,16287,True,2022-02-26 11:00:00,257,Khimki,KHI,190,Dinamo Moscow,DIN,0,3,0.238537,1.8761,0.0275,0.1581,0.8144
146,16285,True,2022-02-26 13:30:00,236,PFC Sochi,SOC,200,Arsenal Tula,ARS,2,0,1.5414,0.364852,0.7438,0.1997,0.0565
147,16281,True,2022-02-26 16:00:00,183,Spartak Moscow,SPA,185,CSKA Moscow,CSK,0,2,0.9358559999999999,0.864664,0.3363,0.3408,0.3229
148,16284,True,2022-02-27 16:00:00,188,FK Akhmat,AKH,184,FC Ufa,UFA,2,1,1.8802900000000002,0.606596,0.7297,0.2074,0.0629
149,16280,True,2022-02-28 16:00:00,189,Zenit St. Petersburg,ZEN,186,Rubin Kazan,RUB,3,2,3.2355,0.983901,0.8579,0.0987,0.0434
150,16293,True,2022-03-05 16:00:00,185,CSKA Moscow,CSK,263,Nizhny Novgorod,NIN,1,0,1.15195,0.0500541,0.6829999999999999,0.3014,0.0156
151,16292,True,2022-03-06 11:00:00,194,Krylya Sovetov Samara,KSS,200,Arsenal Tula,ARS,2,2,2.16908,1.30385,0.5913,0.2452,0.1635
152,16295,True,2022-03-06 11:00:00,192,Lokomotiv Moscow,LOK,257,Khimki,KHI,3,2,3.2489999999999997,0.8932979999999999,0.9046,0.075,0.0204
153,16294,True,2022-03-06 16:00:00,190,Dinamo Moscow,DIN,183,Spartak Moscow,SPA,0,2,0.7504770000000001,1.18031,0.2117,0.3085,0.4798
154,16291,True,2022-03-07 11:00:00,196,FC Krasnodar,KRA,198,Ural,URA,2,1,1.35314,0.6619079999999999,0.5941,0.2713,0.1346
155,16288,True,2022-03-07 13:30:00,189,Zenit St. Petersburg,ZEN,184,FC Ufa,UFA,2,0,1.57356,0.316252,0.7736,0.1869,0.0395
156,16289,True,2022-03-07 13:30:00,187,FC Rostov,ROS,236,PFC Sochi,SOC,0,1,0.678922,1.6861,0.0986,0.226,0.6754
157,16290,True,2022-03-07 16:00:00,188,FK Akhmat,AKH,186,Rubin Kazan,RUB,1,2,0.715741,1.09769,0.21600000000000003,0.3218,0.4622
158,16301,True,2022-03-12 11:00:00,184,FC Ufa,UFA,263,Nizhny Novgorod,NIN,0,0,0.865233,0.303386,0.5013,0.3857,0.113
159,16300,True,2022-03-12 13:30:00,200,Arsenal Tula,ARS,190,Dinamo Moscow,DIN,1,4,0.491359,2.2654,0.0306,0.1197,0.8497
160,16298,True,2022-03-12 16:00:00,192,Lokomotiv Moscow,LOK,185,CSKA Moscow,CSK,1,2,0.831312,3.1287,0.0144,0.0686,0.917
161,16302,True,2022-03-13 09:00:00,198,Ural,URA,188,FK Akhmat,AKH,0,0,1.00416,0.450376,0.4955,0.3465,0.158
162,16303,True,2022-03-13 11:00:00,257,Khimki,KHI,236,PFC Sochi,SOC,0,0,0.363288,1.25876,0.0725,0.2514,0.6761
163,16297,True,2022-03-13 13:30:00,194,Krylya Sovetov Samara,KSS,189,Zenit St. Petersburg,ZEN,1,1,1.07219,0.823111,0.42200000000000004,0.3234,0.2546
164,16296,True,2022-03-13 16:00:00,183,Spartak Moscow,SPA,196,FC Krasnodar,KRA,1,2,1.51706,0.994358,0.4757,0.3533,0.171
165,16299,True,2022-03-14 16:00:00,186,Rubin Kazan,RUB,187,FC Rostov,ROS,1,2,0.715424,0.644025,0.3218,0.387,0.2912
166,16311,True,2022-03-19 09:00:00,198,Ural,URA,257,Khimki,KHI,0,1,1.22059,0.843301,0.4649,0.2994,0.2357
167,16305,True,2022-03-19 11:00:00,263,Nizhny Novgorod,NIN,183,Spartak Moscow,SPA,1,1,0.6056630000000001,1.72175,0.0904,0.203,0.7066
168,16309,True,2022-03-19 13:30:00,188,FK Akhmat,AKH,192,Lokomotiv Moscow,LOK,2,3,2.03994,0.990509,0.6348,0.2154,0.1498
169,16306,True,2022-03-19 16:30:00,189,Zenit St. Petersburg,ZEN,200,Arsenal Tula,ARS,3,0,2.55945,0.178365,0.9315,0.0619,0.0066
170,16307,True,2022-03-20 11:00:00,185,CSKA Moscow,CSK,186,Rubin Kazan,RUB,6,1,3.4457199999999997,0.159022,0.9848,0.013999999999999999,0.0012
171,16310,True,2022-03-20 11:00:00,184,FC Ufa,UFA,196,FC Krasnodar,KRA,1,1,2.41598,1.1995200000000001,0.6864,0.1981,0.1155
172,16304,True,2022-03-20 13:30:00,236,PFC Sochi,SOC,194,Krylya Sovetov Samara,KSS,2,3,1.7792700000000001,1.5771700000000002,0.4083,0.3247,0.267
173,16308,True,2022-03-20 17:00:00,190,Dinamo Moscow,DIN,187,FC Rostov,ROS,1,1,1.71412,0.337311,0.7971,0.1724,0.0305
174,16318,True,2022-04-01 16:00:00,186,Rubin Kazan,RUB,257,Khimki,KHI,2,3,0.8470719999999999,3.01962,0.027000000000000003,0.0745,0.8985
175,16313,True,2022-04-02 11:00:00,194,Krylya Sovetov Samara,KSS,184,FC Ufa,UFA,1,2,0.651335,1.34296,0.1461,0.2666,0.5873
176,16319,True,2022-04-02 11:00:00,200,Arsenal Tula,ARS,188,FK Akhmat,AKH,0,0,0.221906,0.607826,0.1118,0.4691,0.4191
177,16314,True,2022-04-02 13:30:00,187,FC Rostov,ROS,263,Nizhny Novgorod,NIN,1,2,0.8810389999999999,0.516505,0.4212,0.3862,0.1926
178,16316,True,2022-04-02 17:30:00,192,Lokomotiv Moscow,LOK,183,Spartak Moscow,SPA,1,0,0.552474,0.8454370000000001,0.1745,0.4006,0.4249
179,16312,True,2022-04-03 11:00:00,196,FC Krasnodar,KRA,190,Dinamo Moscow,DIN,0,1,0.43252700000000005,1.95396,0.0454,0.1498,0.8048
180,16315,True,2022-04-03 13:30:00,185,CSKA Moscow,CSK,198,Ural,URA,2,2,2.1238599999999996,0.43981899999999996,0.8608,0.1085,0.0307
181,16317,True,2022-04-03 16:00:00,236,PFC Sochi,SOC,189,Zenit St. Petersburg,ZEN,0,0,0.650868,0.977,0.2369,0.3563,0.4068
182,16282,True,2022-04-06 16:00:00,187,FC Rostov,ROS,194,Krylya Sovetov Samara,KSS,1,0,0.988455,0.687663,0.4498,0.3536,0.1966
183,16324,True,2022-04-09 11:00:00,263,Nizhny Novgorod,NIN,190,Dinamo Moscow,DIN,0,1,0.194184,1.24611,0.0122,0.1535,0.8343
184,16327,True,2022-04-09 11:00:00,257,Khimki,KHI,185,CSKA Moscow,CSK,4,2,2.5514900000000003,1.89762,0.5559,0.2402,0.2039
185,16323,True,2022-04-09 13:30:00,186,Rubin Kazan,RUB,196,FC Krasnodar,KRA,0,1,0.698958,0.176705,0.4833,0.4322,0.0845
186,16322,True,2022-04-09 16:30:00,188,FK Akhmat,AKH,189,Zenit St. Petersburg,ZEN,0,2,0.265534,0.9324870000000001,0.0828,0.35100000000000003,0.5662
187,16326,True,2022-04-10 09:00:00,198,Ural,URA,194,Krylya Sovetov Samara,KSS,0,1,0.781341,1.58396,0.16699999999999998,0.2534,0.5796
188,16325,True,2022-04-10 11:00:00,184,FC Ufa,UFA,236,PFC Sochi,SOC,1,2,1.3848799999999999,1.25844,0.3818,0.3265,0.2917
189,16320,True,2022-04-10 13:30:00,183,Spartak Moscow,SPA,200,Arsenal Tula,ARS,3,0,2.60894,0.358591,0.8823,0.0926,0.0251
190,16321,True,2022-04-10 16:30:00,187,FC Rostov,ROS,192,Lokomotiv Moscow,LOK,4,1,1.9262700000000001,1.30538,0.5248,0.2729,0.2023
191,16331,True,2022-04-15 16:30:00,190,Dinamo Moscow,DIN,188,FK Akhmat,AKH,2,0,2.87743,0.48770600000000003,0.9107,0.0714,0.0179
192,16335,True,2022-04-16 11:00:00,184,FC Ufa,UFA,185,CSKA Moscow,CSK,1,1,0.788658,0.687562,0.3558,0.3773,0.2669
193,16328,True,2022-04-16 13:30:00,189,Zenit St. Petersburg,ZEN,198,Ural,URA,3,1,2.65633,0.968887,0.7959999999999999,0.1478,0.0562
194,16329,True,2022-04-16 16:00:00,183,Spartak Moscow,SPA,186,Rubin Kazan,RUB,1,1,1.8087799999999998,0.9711290000000001,0.5958,0.2448,0.1594
195,16333,True,2022-04-17 11:00:00,200,Arsenal Tula,ARS,187,FC Rostov,ROS,1,2,1.32845,1.89898,0.2206,0.2682,0.5112
196,16330,True,2022-04-17 13:30:00,194,Krylya Sovetov Samara,KSS,196,FC Krasnodar,KRA,2,0,1.47428,0.179475,0.7569,0.2095,0.0336
197,16332,True,2022-04-17 13:30:00,236,PFC Sochi,SOC,192,Lokomotiv Moscow,LOK,2,2,1.35178,2.12535,0.2031,0.2212,0.5757
198,16334,True,2022-04-17 16:00:00,263,Nizhny Novgorod,NIN,257,Khimki,KHI,0,0,0.773117,0.0217542,0.5522,0.4392,0.0086
199,16341,True,2022-04-23 11:00:00,198,Ural,URA,184,FC Ufa,UFA,2,1,1.3493600000000001,0.976775,0.46299999999999997,0.2873,0.2497
200,16339,True,2022-04-23 13:30:00,192,Lokomotiv Moscow,LOK,263,Nizhny Novgorod,NIN,2,1,1.66029,1.0321,0.5373,0.261,0.2017
201,16340,True,2022-04-23 16:00:00,236,PFC Sochi,SOC,188,FK Akhmat,AKH,3,2,1.2062,1.41812,0.2876,0.2888,0.4236
202,16342,True,2022-04-24 11:00:00,257,Khimki,KHI,194,Krylya Sovetov Samara,KSS,4,1,2.23675,0.9991530000000001,0.703,0.1985,0.0985
203,16343,True,2022-04-24 11:00:00,186,Rubin Kazan,RUB,200,Arsenal Tula,ARS,1,0,1.4944899999999999,0.40807,0.6906,0.2285,0.0809
204,16336,True,2022-04-24 13:30:00,187,FC Rostov,ROS,183,Spartak Moscow,SPA,3,2,2.02114,1.51472,0.5108,0.2636,0.2256
205,16338,True,2022-04-24 16:30:00,185,CSKA Moscow,CSK,190,Dinamo Moscow,DIN,1,0,1.76577,0.608535,0.6881,0.2062,0.1057
206,16337,True,2022-04-25 16:00:00,196,FC Krasnodar,KRA,189,Zenit St. Petersburg,ZEN,1,3,0.389506,3.4887599999999996,0.005,0.0262,0.9688
207,16345,True,2022-04-30 11:00:00,190,Dinamo Moscow,DIN,198,Ural,URA,2,3,1.3772,0.6686810000000001,0.5455,0.2802,0.1743
208,16347,True,2022-04-30 11:00:00,186,Rubin Kazan,RUB,236,PFC Sochi,SOC,0,6,0.541612,3.4061,0.0121,0.0449,0.943
209,16344,True,2022-04-30 13:30:00,196,FC Krasnodar,KRA,187,FC Rostov,ROS,2,1,0.749182,1.9841400000000002,0.1036,0.1945,0.7019
210,16350,True,2022-04-30 16:30:00,189,Zenit St. Petersburg,ZEN,192,Lokomotiv Moscow,LOK,3,1,2.03745,0.6461359999999999,0.733,0.18,0.087
211,16351,True,2022-05-01 11:00:00,183,Spartak Moscow,SPA,194,Krylya Sovetov Samara,KSS,2,1,2.21961,1.95595,0.4302,0.244,0.3258
212,16349,True,2022-05-01 13:30:00,257,Khimki,KHI,184,FC Ufa,UFA,1,1,0.591677,1.68783,0.0587,0.2494,0.6919
213,16346,True,2022-05-01 16:00:00,188,FK Akhmat,AKH,185,CSKA Moscow,CSK,2,0,1.50718,0.296232,0.7139,0.2283,0.0578
214,16348,True,2022-05-02 16:00:00,200,Arsenal Tula,ARS,263,Nizhny Novgorod,NIN,2,2,1.4155799999999998,0.953627,0.5111,0.2902,0.1987
215,16283,True,2022-05-04 16:00:00,196,FC Krasnodar,KRA,192,Lokomotiv Moscow,LOK,1,0,1.4914399999999999,0.443629,0.7265,0.2093,0.0642
216,16353,True,2022-05-06 15:00:00,194,Krylya Sovetov Samara,KSS,190,Dinamo Moscow,DIN,5,2,3.02982,1.24184,0.8253,0.1234,0.0513
217,16359,True,2022-05-07 11:00:00,198,Ural,URA,183,Spartak Moscow,SPA,1,3,0.554504,1.804,0.0912,0.1991,0.7097
218,16352,True,2022-05-07 13:30:00,189,Zenit St. Petersburg,ZEN,257,Khimki,KHI,1,0,2.27088,0.667984,0.7925,0.1551,0.0524
219,16357,True,2022-05-07 13:30:00,263,Nizhny Novgorod,NIN,188,FK Akhmat,AKH,0,1,0.663481,0.58816,0.3124,0.4099,0.2777
220,16354,True,2022-05-07 16:00:00,185,CSKA Moscow,CSK,236,PFC Sochi,SOC,0,1,0.36403,1.14533,0.0969,0.3018,0.6013
221,16358,True,2022-05-08 11:00:00,184,FC Ufa,UFA,187,FC Rostov,ROS,0,0,0.786254,1.12147,0.2096,0.3337,0.4567
222,16356,True,2022-05-08 13:30:00,200,Arsenal Tula,ARS,196,FC Krasnodar,KRA,1,1,0.760725,1.10686,0.1927,0.3361,0.4712
223,16355,True,2022-05-08 16:00:00,192,Lokomotiv Moscow,LOK,186,Rubin Kazan,RUB,1,0,1.5239200000000002,1.29071,0.3955,0.3386,0.2659
224,16365,True,2022-05-13 16:00:00,236,PFC Sochi,SOC,263,Nizhny Novgorod,NIN,0,0,2.47079,0.363061,0.8791,0.0976,0.0233
225,16366,True,2022-05-14 11:00:00,184,FC Ufa,UFA,200,Arsenal Tula,ARS,2,1,2.16984,0.492167,0.8163,0.1427,0.040999999999999995
226,16361,True,2022-05-14 13:30:00,187,FC Rostov,ROS,257,Khimki,KHI,2,1,1.8123099999999999,0.9110290000000001,0.595,0.2458,0.1592
