Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
130,16265,1549353,183,188,2021-12-04 14:00:00,6,2021,2,1,Spartak Moscow,FK Akhmat,0.48713599999999996,1.2801200000000001,0.1263,0.2798,0.5939,RFPL,10,15,4,5,3,8,6.1364,12.7059
131,16268,1549356,192,198,2021-12-04 16:00:00,6,2021,0,1,Lokomotiv Moscow,Ural,0.638278,1.8940299999999999,0.0755,0.185,0.7395,RFPL,16,11,3,4,7,7,9.2069,3.85
132,16271,1549359,257,200,2021-12-05 11:00:00,6,2021,1,2,Khimki,Arsenal Tula,1.06981,1.38616,0.2543,0.3231,0.4226,RFPL,8,21,2,10,9,6,7.3333,7.4231
133,16267,1549355,190,184,2021-12-05 13:30:00,6,2021,2,0,Dinamo Moscow,FC Ufa,1.9895200000000002,0.03346319999999999,0.8974,0.0986,0.004,RFPL,28,1,8,0,14,0,27.1111,6.2667
134,16270,1549358,263,186,2021-12-05 13:30:00,6,2021,2,1,Nizhny Novgorod,Rubin Kazan,1.26147,1.83,0.2257,0.2764,0.4979,RFPL,9,25,5,8,5,15,6.7059,41.7143
135,16269,1549357,236,196,2021-12-05 16:00:00,6,2021,1,2,PFC Sochi,FC Krasnodar,2.13492,3.0382700000000002,0.1986,0.1919,0.6095,RFPL,21,13,6,3,12,11,10.7391,16.0
136,16274,1549362,194,186,2021-12-11 11:00:00,6,2021,2,0,Krylya Sovetov Samara,Rubin Kazan,2.4234,0.5178590000000001,0.8229,0.1344,0.0427,RFPL,23,8,7,3,10,6,11.1111,23.9231
137,16275,1549363,185,200,2021-12-11 13:30:00,6,2021,2,0,CSKA Moscow,Arsenal Tula,2.70713,0.394005,0.9187,0.0642,0.0171,RFPL,15,6,5,3,8,5,16.1111,7.8333
138,16272,1549360,187,198,2021-12-11 16:00:00,6,2021,1,4,FC Rostov,Ural,1.45676,1.5890600000000001,0.3117,0.29600000000000004,0.3923,RFPL,21,7,8,6,11,9,21.5833,4.5588
139,16276,1549364,190,189,2021-12-12 11:00:00,6,2021,1,1,Dinamo Moscow,Zenit St. Petersburg,0.706375,2.06385,0.0498,0.14400000000000002,0.8062,RFPL,13,5,4,3,2,4,13.7333,14.4583
140,16278,1549366,188,257,2021-12-12 13:30:00,6,2021,4,1,FK Akhmat,Khimki,4.90953,1.83483,0.9263,0.0529,0.0208,RFPL,28,12,9,4,10,5,12.4118,9.7586
141,16273,1549361,196,263,2021-12-12 16:00:00,6,2021,0,0,FC Krasnodar,Nizhny Novgorod,0.748525,0.162353,0.4743,0.4537,0.07200000000000001,RFPL,17,4,5,1,13,3,15.85,5.5625
142,16277,1549365,192,184,2021-12-12 16:00:00,6,2021,2,0,Lokomotiv Moscow,FC Ufa,0.666086,0.877173,0.2557,0.3516,0.3927,RFPL,11,12,6,5,6,10,8.4074,3.5
143,16279,1549367,236,183,2021-12-13 16:00:00,6,2021,3,0,PFC Sochi,Spartak Moscow,2.49776,1.78656,0.584,0.2113,0.2047,RFPL,10,25,4,8,8,17,7.0833,8.875
144,16286,1549374,263,198,2022-02-26 11:00:00,6,2021,1,0,Nizhny Novgorod,Ural,1.90195,0.698487,0.7042,0.2072,0.0886,RFPL,20,10,8,3,2,4,8.5926,5.25
145,16287,1549375,257,190,2022-02-26 11:00:00,6,2021,0,3,Khimki,Dinamo Moscow,0.238537,1.8761,0.0275,0.1581,0.8144,RFPL,6,26,1,11,2,7,11.2778,20.2308
146,16285,1549373,236,200,2022-02-26 13:30:00,6,2021,2,0,PFC Sochi,Arsenal Tula,1.5414,0.364852,0.7438,0.1997,0.0565,RFPL,13,7,4,1,14,1,18.0667,17.1538
147,16281,1549369,183,185,2022-02-26 16:00:00,6,2021,0,2,Spartak Moscow,CSKA Moscow,0.9358559999999999,0.864664,0.3363,0.3408,0.3229,RFPL,17,8,3,4,11,3,14.4737,8.32
148,16284,1549372,188,184,2022-02-27 16:00:00,6,2021,2,1,FK Akhmat,FC Ufa,1.8802900000000002,0.606596,0.7297,0.2074,0.0629,RFPL,15,7,5,3,8,1,7.5,6.7059
149,16280,1549368,189,186,2022-02-28 16:00:00,6,2021,3,2,Zenit St. Petersburg,Rubin Kazan,3.2355,0.983901,0.8579,0.0987,0.0434,RFPL,28,8,10,3,20,7,14.1765,5.9655
150,16293,1549381,185,263,2022-03-05 16:00:00,6,2021,1,0,CSKA Moscow,Nizhny Novgorod,1.15195,0.0500541,0.6829999999999999,0.3014,0.0156,RFPL,22,2,6,1,20,0,21.4545,8.8125
151,16292,1549380,194,200,2022-03-06 11:00:00,6,2021,2,2,Krylya Sovetov Samara,Arsenal Tula,2.16908,1.30385,0.5913,0.2452,0.1635,RFPL,22,7,7,4,11,3,11.6316,7.6087
152,16295,1549383,192,257,2022-03-06 11:00:00,6,2021,3,2,Lokomotiv Moscow,Khimki,3.2489999999999997,0.8932979999999999,0.9046,0.075,0.0204,RFPL,19,9,9,4,16,7,6.6786,5.3929
153,16294,1549382,190,183,2022-03-06 16:00:00,6,2021,0,2,Dinamo Moscow,Spartak Moscow,0.7504770000000001,1.18031,0.2117,0.3085,0.4798,RFPL,11,10,1,2,7,5,14.3333,15.8696
154,16291,1549379,196,198,2022-03-07 11:00:00,6,2021,2,1,FC Krasnodar,Ural,1.35314,0.6619079999999999,0.5941,0.2713,0.1346,RFPL,14,16,2,6,7,11,9.3478,9.72
155,16288,1549376,189,184,2022-03-07 13:30:00,6,2021,2,0,Zenit St. Petersburg,FC Ufa,1.57356,0.316252,0.7736,0.1869,0.0395,RFPL,18,6,8,1,10,6,24.7333,5.3333
156,16289,1549377,187,236,2022-03-07 13:30:00,6,2021,0,1,FC Rostov,PFC Sochi,0.678922,1.6861,0.0986,0.226,0.6754,RFPL,9,10,3,2,5,9,11.2941,10.35
157,16290,1549378,188,186,2022-03-07 16:00:00,6,2021,1,2,FK Akhmat,Rubin Kazan,0.715741,1.09769,0.21600000000000003,0.3218,0.4622,RFPL,15,8,8,3,9,1,7.087,8.6923
158,16301,1549389,184,263,2022-03-12 11:00:00,6,2021,0,0,FC Ufa,Nizhny Novgorod,0.865233,0.303386,0.5013,0.3857,0.113,RFPL,12,9,4,1,11,1,9.3333,10.3043
159,16300,1549388,200,190,2022-03-12 13:30:00,6,2021,1,4,Arsenal Tula,Dinamo Moscow,0.491359,2.2654,0.0306,0.1197,0.8497,RFPL,5,16,2,6,2,4,8.1154,15.3636
160,16298,1549386,192,185,2022-03-12 16:00:00,6,2021,1,2,Lokomotiv Moscow,CSKA Moscow,0.831312,3.1287,0.0144,0.0686,0.917,RFPL,9,19,2,8,3,11,4.9655,11.2941
161,16302,1549390,198,188,2022-03-13 09:00:00,6,2021,0,0,Ural,FK Akhmat,1.00416,0.450376,0.4955,0.3465,0.158,RFPL,19,11,5,2,11,10,9.2273,9.9375
162,16303,1549391,257,236,2022-03-13 11:00:00,6,2021,0,0,Khimki,PFC Sochi,0.363288,1.25876,0.0725,0.2514,0.6761,RFPL,5,10,2,3,4,13,10.15,13.7059
163,16297,1549385,194,189,2022-03-13 13:30:00,6,2021,1,1,Krylya Sovetov Samara,Zenit St. Petersburg,1.07219,0.823111,0.42200000000000004,0.3234,0.2546,RFPL,9,17,5,4,1,10,7.2222,23.6429
164,16296,1549384,183,196,2022-03-13 16:00:00,6,2021,1,2,Spartak Moscow,FC Krasnodar,1.51706,0.994358,0.4757,0.3533,0.171,RFPL,18,6,4,4,6,2,11.7368,10.3333
165,16299,1549387,186,187,2022-03-14 16:00:00,6,2021,1,2,Rubin Kazan,FC Rostov,0.715424,0.644025,0.3218,0.387,0.2912,RFPL,14,12,5,6,5,10,6.56,9.4615
166,16311,1549401,198,257,2022-03-19 09:00:00,6,2021,0,1,Ural,Khimki,1.22059,0.843301,0.4649,0.2994,0.2357,RFPL,15,21,3,6,6,7,17.6923,8.2917
167,16305,1549393,263,183,2022-03-19 11:00:00,6,2021,1,1,Nizhny Novgorod,Spartak Moscow,0.6056630000000001,1.72175,0.0904,0.203,0.7066,RFPL,12,11,3,4,3,6,7.36,9.2308
168,16309,1549397,188,192,2022-03-19 13:30:00,6,2021,2,3,FK Akhmat,Lokomotiv Moscow,2.03994,0.990509,0.6348,0.2154,0.1498,RFPL,22,10,9,7,14,4,9.2632,5.7742
169,16306,1549394,189,200,2022-03-19 16:30:00,6,2021,3,0,Zenit St. Petersburg,Arsenal Tula,2.55945,0.178365,0.9315,0.0619,0.0066,RFPL,22,6,9,0,22,0,18.0526,6.6522
170,16307,1549395,185,186,2022-03-20 11:00:00,6,2021,6,1,CSKA Moscow,Rubin Kazan,3.4457199999999997,0.159022,0.9848,0.013999999999999999,0.0012,RFPL,21,5,9,2,22,2,8.3214,6.6667
171,16310,1549398,184,196,2022-03-20 11:00:00,6,2021,1,1,FC Ufa,FC Krasnodar,2.41598,1.1995200000000001,0.6864,0.1981,0.1155,RFPL,16,11,5,4,9,5,7.1538,14.7407
172,16304,1549392,236,194,2022-03-20 13:30:00,6,2021,2,3,PFC Sochi,Krylya Sovetov Samara,1.7792700000000001,1.5771700000000002,0.4083,0.3247,0.267,RFPL,10,7,3,5,6,2,12.4167,9.3
173,16308,1549396,190,187,2022-03-20 17:00:00,6,2021,1,1,Dinamo Moscow,FC Rostov,1.71412,0.337311,0.7971,0.1724,0.0305,RFPL,13,3,4,1,4,4,12.6316,12.25
174,16318,1549406,186,257,2022-04-01 16:00:00,6,2021,2,3,Rubin Kazan,Khimki,0.8470719999999999,3.01962,0.027000000000000003,0.0745,0.8985,RFPL,14,10,6,7,5,3,17.1429,10.9444
175,16313,1549400,194,184,2022-04-02 11:00:00,6,2021,1,2,Krylya Sovetov Samara,FC Ufa,0.651335,1.34296,0.1461,0.2666,0.5873,RFPL,14,11,5,4,4,3,10.75,3.0833
176,16319,1549407,200,188,2022-04-02 11:00:00,6,2021,0,0,Arsenal Tula,FK Akhmat,0.221906,0.607826,0.1118,0.4691,0.4191,RFPL,7,8,2,3,7,9,5.037,8.9545
177,16314,1549402,187,263,2022-04-02 13:30:00,6,2021,1,2,FC Rostov,Nizhny Novgorod,0.8810389999999999,0.516505,0.4212,0.3862,0.1926,RFPL,11,3,3,2,13,2,29.7,7.8095
178,16316,1549404,192,183,2022-04-02 17:30:00,6,2021,1,0,Lokomotiv Moscow,Spartak Moscow,0.552474,0.8454370000000001,0.1745,0.4006,0.4249,RFPL,7,7,1,5,0,5,4.7727,4.4074
179,16312,1549399,196,190,2022-04-03 11:00:00,6,2021,0,1,FC Krasnodar,Dinamo Moscow,0.43252700000000005,1.95396,0.0454,0.1498,0.8048,RFPL,9,17,3,6,4,10,12.6538,8.7647
180,16315,1549403,185,198,2022-04-03 13:30:00,6,2021,2,2,CSKA Moscow,Ural,2.1238599999999996,0.43981899999999996,0.8608,0.1085,0.0307,RFPL,16,11,6,6,14,4,14.875,4.6552
181,16317,1549405,236,189,2022-04-03 16:00:00,6,2021,0,0,PFC Sochi,Zenit St. Petersburg,0.650868,0.977,0.2369,0.3563,0.4068,RFPL,5,19,4,3,1,11,15.6429,21.4667
182,16282,1549370,187,194,2022-04-06 16:00:00,6,2021,1,0,FC Rostov,Krylya Sovetov Samara,0.988455,0.687663,0.4498,0.3536,0.1966,RFPL,7,10,4,3,6,7,10.5556,11.7407
183,16324,1549412,263,190,2022-04-09 11:00:00,6,2021,0,1,Nizhny Novgorod,Dinamo Moscow,0.194184,1.24611,0.0122,0.1535,0.8343,RFPL,4,11,2,2,1,4,5.44,17.1333
184,16327,1549415,257,185,2022-04-09 11:00:00,6,2021,4,2,Khimki,CSKA Moscow,2.5514900000000003,1.89762,0.5559,0.2402,0.2039,RFPL,10,10,6,4,6,7,5.9524,12.5714
185,16323,1549411,186,196,2022-04-09 13:30:00,6,2021,0,1,Rubin Kazan,FC Krasnodar,0.698958,0.176705,0.4833,0.4322,0.0845,RFPL,15,5,5,3,4,5,6.4167,11.8571
186,16322,1549410,188,189,2022-04-09 16:30:00,6,2021,0,2,FK Akhmat,Zenit St. Petersburg,0.265534,0.9324870000000001,0.0828,0.35100000000000003,0.5662,RFPL,6,10,3,6,8,12,4.9429,7.5333
187,16326,1549414,198,194,2022-04-10 09:00:00,6,2021,0,1,Ural,Krylya Sovetov Samara,0.781341,1.58396,0.16699999999999998,0.2534,0.5796,RFPL,11,19,0,8,9,19,17.1765,12.5
188,16325,1549413,184,236,2022-04-10 11:00:00,6,2021,1,2,FC Ufa,PFC Sochi,1.3848799999999999,1.25844,0.3818,0.3265,0.2917,RFPL,10,6,2,6,9,5,8.8333,13.5833
189,16320,1549408,183,200,2022-04-10 13:30:00,6,2021,3,0,Spartak Moscow,Arsenal Tula,2.60894,0.358591,0.8823,0.0926,0.0251,RFPL,22,13,10,3,21,2,15.5,12.8125
190,16321,1549409,187,192,2022-04-10 16:30:00,6,2021,4,1,FC Rostov,Lokomotiv Moscow,1.9262700000000001,1.30538,0.5248,0.2729,0.2023,RFPL,15,9,9,2,5,1,10.0526,6.3333
191,16331,1549419,190,188,2022-04-15 16:30:00,6,2021,2,0,Dinamo Moscow,FK Akhmat,2.87743,0.48770600000000003,0.9107,0.0714,0.0179,RFPL,15,7,7,3,10,6,12.619,5.8333
192,16335,1549423,184,185,2022-04-16 11:00:00,6,2021,1,1,FC Ufa,CSKA Moscow,0.788658,0.687562,0.3558,0.3773,0.2669,RFPL,8,15,1,7,2,4,5.1579,11.5714
193,16328,1549416,189,198,2022-04-16 13:30:00,6,2021,3,1,Zenit St. Petersburg,Ural,2.65633,0.968887,0.7959999999999999,0.1478,0.0562,RFPL,18,9,7,2,11,4,22.1538,9.381
194,16329,1549417,183,186,2022-04-16 16:00:00,6,2021,1,1,Spartak Moscow,Rubin Kazan,1.8087799999999998,0.9711290000000001,0.5958,0.2448,0.1594,RFPL,19,13,6,4,16,3,12.5,5.2778
195,16333,1549421,200,187,2022-04-17 11:00:00,6,2021,1,2,Arsenal Tula,FC Rostov,1.32845,1.89898,0.2206,0.2682,0.5112,RFPL,11,13,4,5,6,10,11.3913,10.9565
196,16330,1549418,194,196,2022-04-17 13:30:00,6,2021,2,0,Krylya Sovetov Samara,FC Krasnodar,1.47428,0.179475,0.7569,0.2095,0.0336,RFPL,11,5,6,2,11,3,9.8148,29.3846
197,16332,1549420,236,192,2022-04-17 13:30:00,6,2021,2,2,PFC Sochi,Lokomotiv Moscow,1.35178,2.12535,0.2031,0.2212,0.5757,RFPL,14,16,6,7,20,10,15.7647,13.2143
198,16334,1549422,263,257,2022-04-17 16:00:00,6,2021,0,0,Nizhny Novgorod,Khimki,0.773117,0.0217542,0.5522,0.4392,0.0086,RFPL,18,1,6,0,11,2,19.2,9.4815
199,16341,1549429,198,184,2022-04-23 11:00:00,6,2021,2,1,Ural,FC Ufa,1.3493600000000001,0.976775,0.46299999999999997,0.2873,0.2497,RFPL,13,11,8,3,4,5,22.1176,7.0
200,16339,1549427,192,263,2022-04-23 13:30:00,6,2021,2,1,Lokomotiv Moscow,Nizhny Novgorod,1.66029,1.0321,0.5373,0.261,0.2017,RFPL,14,11,8,3,6,4,10.3913,9.3684
201,16340,1549428,236,188,2022-04-23 16:00:00,6,2021,3,2,PFC Sochi,FK Akhmat,1.2062,1.41812,0.2876,0.2888,0.4236,RFPL,12,8,6,3,8,8,21.2,8.4091
202,16342,1549430,257,194,2022-04-24 11:00:00,6,2021,4,1,Khimki,Krylya Sovetov Samara,2.23675,0.9991530000000001,0.703,0.1985,0.0985,RFPL,14,10,9,5,4,6,13.2353,13.2778
203,16343,1549433,186,200,2022-04-24 11:00:00,6,2021,1,0,Rubin Kazan,Arsenal Tula,1.4944899999999999,0.40807,0.6906,0.2285,0.0809,RFPL,12,9,4,1,4,6,12.3333,18.1579
204,16336,1549424,187,183,2022-04-24 13:30:00,6,2021,3,2,FC Rostov,Spartak Moscow,2.02114,1.51472,0.5108,0.2636,0.2256,RFPL,13,12,4,3,2,7,11.0476,14.7857
205,16338,1549426,185,190,2022-04-24 16:30:00,6,2021,1,0,CSKA Moscow,Dinamo Moscow,1.76577,0.608535,0.6881,0.2062,0.1057,RFPL,11,17,5,3,4,10,10.6,9.1053
206,16337,1549425,196,189,2022-04-25 16:00:00,6,2021,1,3,FC Krasnodar,Zenit St. Petersburg,0.389506,3.4887599999999996,0.005,0.0262,0.9688,RFPL,10,19,4,6,6,17,24.0909,17.1905
207,16345,1549435,190,198,2022-04-30 11:00:00,6,2021,2,3,Dinamo Moscow,Ural,1.3772,0.6686810000000001,0.5455,0.2802,0.1743,RFPL,27,9,10,4,15,6,13.75,10.1935
208,16347,1549437,186,236,2022-04-30 11:00:00,6,2021,0,6,Rubin Kazan,PFC Sochi,0.541612,3.4061,0.0121,0.0449,0.943,RFPL,11,22,3,7,6,13,8.125,22.2857
209,16344,1549434,196,187,2022-04-30 13:30:00,6,2021,2,1,FC Krasnodar,FC Rostov,0.749182,1.9841400000000002,0.1036,0.1945,0.7019,RFPL,13,20,4,5,7,13,8.0,14.75
210,16350,1549431,189,192,2022-04-30 16:30:00,6,2021,3,1,Zenit St. Petersburg,Lokomotiv Moscow,2.03745,0.6461359999999999,0.733,0.18,0.087,RFPL,16,10,8,2,13,1,9.8421,8.7059
211,16351,1549432,183,194,2022-05-01 11:00:00,6,2021,2,1,Spartak Moscow,Krylya Sovetov Samara,2.21961,1.95595,0.4302,0.244,0.3258,RFPL,18,14,9,4,14,6,9.8077,7.6364
212,16349,1549439,257,184,2022-05-01 13:30:00,6,2021,1,1,Khimki,FC Ufa,0.591677,1.68783,0.0587,0.2494,0.6919,RFPL,3,16,1,7,3,18,5.8125,24.6364
213,16346,1549436,188,185,2022-05-01 16:00:00,6,2021,2,0,FK Akhmat,CSKA Moscow,1.50718,0.296232,0.7139,0.2283,0.0578,RFPL,15,9,5,0,11,2,6.9091,13.5238
214,16348,1549438,200,263,2022-05-02 16:00:00,6,2021,2,2,Arsenal Tula,Nizhny Novgorod,1.4155799999999998,0.953627,0.5111,0.2902,0.1987,RFPL,9,12,5,8,6,2,12.9,10.3077
215,16283,1549371,196,192,2022-05-04 16:00:00,6,2021,1,0,FC Krasnodar,Lokomotiv Moscow,1.4914399999999999,0.443629,0.7265,0.2093,0.0642,RFPL,17,12,7,1,13,4,11.2105,5.2857
216,16353,1549441,194,190,2022-05-06 15:00:00,6,2021,5,2,Krylya Sovetov Samara,Dinamo Moscow,3.02982,1.24184,0.8253,0.1234,0.0513,RFPL,12,9,8,4,3,7,14.1429,11.3158
217,16359,1549447,198,183,2022-05-07 11:00:00,6,2021,1,3,Ural,Spartak Moscow,0.554504,1.804,0.0912,0.1991,0.7097,RFPL,12,20,3,8,5,4,21.0667,9.4706
218,16352,1549440,189,257,2022-05-07 13:30:00,6,2021,1,0,Zenit St. Petersburg,Khimki,2.27088,0.667984,0.7925,0.1551,0.0524,RFPL,15,8,8,2,13,1,21.7647,5.5313
219,16357,1549445,263,188,2022-05-07 13:30:00,6,2021,0,1,Nizhny Novgorod,FK Akhmat,0.663481,0.58816,0.3124,0.4099,0.2777,RFPL,15,6,4,3,3,4,15.5333,6.8571
220,16354,1549442,185,236,2022-05-07 16:00:00,6,2021,0,1,CSKA Moscow,PFC Sochi,0.36403,1.14533,0.0969,0.3018,0.6013,RFPL,11,11,1,5,5,3,9.8788,9.0
221,16358,1549446,184,187,2022-05-08 11:00:00,6,2021,0,0,FC Ufa,FC Rostov,0.786254,1.12147,0.2096,0.3337,0.4567,RFPL,11,8,0,2,8,2,6.04,8.0
222,16356,1549444,200,196,2022-05-08 13:30:00,6,2021,1,1,Arsenal Tula,FC Krasnodar,0.760725,1.10686,0.1927,0.3361,0.4712,RFPL,13,10,3,3,0,5,7.9375,20.4286
223,16355,1549443,192,186,2022-05-08 16:00:00,6,2021,1,0,Lokomotiv Moscow,Rubin Kazan,1.5239200000000002,1.29071,0.3955,0.3386,0.2659,RFPL,18,7,2,1,6,3,10.5926,3.3214
224,16365,1549453,236,263,2022-05-13 16:00:00,6,2021,0,0,PFC Sochi,Nizhny Novgorod,2.47079,0.363061,0.8791,0.0976,0.0233,RFPL,28,10,7,1,19,0,28.6,6.1538
225,16366,1549454,184,200,2022-05-14 11:00:00,6,2021,2,1,FC Ufa,Arsenal Tula,2.16984,0.492167,0.8163,0.1427,0.040999999999999995,RFPL,17,6,6,1,10,2,11.1905,7.7241
226,16361,1549449,187,257,2022-05-14 13:30:00,6,2021,2,1,FC Rostov,Khimki,1.8123099999999999,0.9110290000000001,0.595,0.2458,0.1592,RFPL,13,11,6,2,13,11,24.875,11.4091
227,16363,1549451,192,190,2022-05-14 13:30:00,6,2021,3,3,Lokomotiv Moscow,Dinamo Moscow,1.59417,1.70966,0.3285,0.3046,0.3669,RFPL,11,16,4,6,12,5,8.8333,9.25
228,16364,1549452,188,194,2022-05-14 16:00:00,6,2021,1,0,FK Akhmat,Krylya Sovetov Samara,0.782153,1.17296,0.203,0.3237,0.4733,RFPL,8,10,3,3,9,8,14.2308,9.9
229,16367,1549455,198,186,2022-05-15 11:00:00,6,2021,3,0,Ural,Rubin Kazan,1.7344700000000002,0.747266,0.6513,0.2296,0.1191,RFPL,14,10,4,2,6,4,23.4211,9.3571
230,16360,1549448,183,189,2022-05-15 13:30:00,6,2021,1,1,Spartak Moscow,Zenit St. Petersburg,0.635077,1.2909,0.1397,0.287,0.5733,RFPL,10,15,7,2,4,12,6.2963,20.3333
231,16362,1549450,196,185,2022-05-15 16:00:00,6,2021,1,0,FC Krasnodar,CSKA Moscow,0.703908,1.3234700000000001,0.1749,0.2856,0.5395,RFPL,14,19,4,8,3,17,11.3043,10.2222
232,16368,1549456,196,188,2022-05-21 14:00:00,6,2021,1,1,FC Krasnodar,FK Akhmat,0.664296,1.7016799999999999,0.0904,0.2189,0.6907,RFPL,11,11,4,6,9,6,13.0,7.6842
233,16369,1549457,194,192,2022-05-21 14:00:00,6,2021,0,1,Krylya Sovetov Samara,Lokomotiv Moscow,1.13368,0.7856069999999999,0.4522,0.3172,0.2306,RFPL,17,9,4,5,10,9,10.52,7.8696
234,16370,1549458,185,187,2022-05-21 14:00:00,6,2021,4,0,CSKA Moscow,FC Rostov,2.85697,0.141271,0.9823,0.0169,0.0008,RFPL,15,4,7,0,8,6,11.4444,7.84
235,16371,1549459,190,236,2022-05-21 14:00:00,6,2021,1,5,Dinamo Moscow,PFC Sochi,0.731755,2.78554,0.0309,0.0813,0.8878,RFPL,12,15,4,5,7,9,14.0,20.4737
236,16372,1549460,186,184,2022-05-21 14:00:00,6,2021,1,2,Rubin Kazan,FC Ufa,1.79302,1.6698400000000002,0.4074,0.2841,0.3085,RFPL,12,13,3,5,2,7,7.9375,11.2105
237,16373,1549461,200,198,2022-05-21 14:00:00,6,2021,1,2,Arsenal Tula,Ural,1.19351,1.72555,0.2056,0.284,0.5104,RFPL,12,12,6,6,9,15,11.087,36.2
238,16374,1549462,263,189,2022-05-21 14:00:00,6,2021,1,0,Nizhny Novgorod,Zenit St. Petersburg,1.08683,1.18811,0.3003,0.3576,0.3421,RFPL,9,11,2,3,1,14,9.4167,15.2
239,16375,1549463,257,183,2022-05-21 14:00:00,6,2021,2,1,Khimki,Spartak Moscow,0.8787790000000001,0.758323,0.3996,0.3654,0.235,RFPL,5,13,3,5,0,7,6.6364,20.1875
0,13997,1474562,257,185,2020-08-08 13:00:00,6,2020,0,2,Khimki,CSKA Moscow,0.598929,1.96692,0.0766,0.1761,0.7473,RFPL,18,14,4,3,6,21,11.44,21.2308
1,13998,1474568,237,187,2020-08-08 15:30:00,6,2020,0,1,FC Tambov,FC Rostov,0.299492,0.773392,0.11800000000000001,0.397,0.485,RFPL,9,7,1,5,3,3,10.05,14.6471
2,13999,1474564,184,196,2020-08-09 14:00:00,6,2020,0,3,FC Ufa,FC Krasnodar,0.322065,2.1474900000000003,0.0194,0.0998,0.8808,RFPL,5,24,2,11,5,14,4.9583,24.1429
3,14000,1474566,200,188,2020-08-09 16:00:00,6,2020,0,0,Arsenal Tula,FK Akhmat,0.8109149999999999,0.445878,0.4474,0.3894,0.1632,RFPL,6,10,1,2,6,4,9.3077,7.7273
4,14001,1474557,183,236,2020-08-09 17:00:00,6,2020,2,2,Spartak Moscow,PFC Sochi,1.4611299999999998,2.12941,0.2078,0.2374,0.5548,RFPL,13,15,4,4,9,4,22.7692,25.0
5,14002,1474563,198,190,2020-08-10 14:00:00,6,2020,0,2,Ural,Dinamo Moscow,0.9615049999999999,1.8685200000000002,0.1497,0.2341,0.6162,RFPL,14,15,2,7,4,10,12.5,19.0769
6,14003,1474565,258,189,2020-08-11 15:00:00,6,2020,0,2,FC Rotor Volgograd,Zenit St. Petersburg,0.291351,1.9871599999999998,0.0237,0.1141,0.8622,RFPL,11,16,5,4,2,7,7.6538,20.4
7,14004,1474567,186,192,2020-08-11 17:00:00,6,2020,0,2,Rubin Kazan,Lokomotiv Moscow,1.53148,1.17224,0.4562,0.3074,0.2364,RFPL,14,12,3,5,3,9,9.2174,18.6471
8,14005,1474558,200,184,2020-08-14 15:00:00,6,2020,2,3,Arsenal Tula,FC Ufa,0.6973729999999999,1.38681,0.1401,0.2755,0.5844,RFPL,18,6,7,4,9,3,9.3214,7.25
9,14006,1474560,236,257,2020-08-14 16:00:00,6,2020,1,1,PFC Sochi,Khimki,1.0823200000000002,1.23537,0.297,0.2975,0.4055,RFPL,15,13,5,5,5,5,11.0,12.0625
10,14007,1474561,183,188,2020-08-14 17:00:00,6,2020,2,0,Spartak Moscow,FK Akhmat,2.59424,0.350143,0.9269,0.0588,0.0143,RFPL,19,7,4,3,9,4,13.16,3.6923
11,14008,1474559,186,198,2020-08-15 12:30:00,6,2020,1,1,Rubin Kazan,Ural,2.13983,1.41725,0.5581,0.2499,0.192,RFPL,21,13,6,5,7,5,8.7273,13.0
12,14009,1474554,190,258,2020-08-15 12:30:00,6,2020,0,0,Dinamo Moscow,FC Rotor Volgograd,1.4895200000000002,0.13156900000000002,0.7929,0.1864,0.0207,RFPL,21,3,3,2,8,3,14.7333,11.0476
13,14010,1474555,185,237,2020-08-15 15:00:00,6,2020,2,1,CSKA Moscow,FC Tambov,1.15259,0.906852,0.42200000000000004,0.3144,0.2636,RFPL,12,12,4,6,8,4,28.6,12.2083
14,14011,1474553,192,196,2020-08-15 16:00:00,6,2020,1,0,Lokomotiv Moscow,FC Krasnodar,1.53065,1.4511399999999999,0.3786,0.2628,0.3586,RFPL,16,16,9,3,5,13,6.1714,13.913
15,14012,1474556,187,189,2020-08-15 17:00:00,6,2020,0,2,FC Rostov,Zenit St. Petersburg,0.6040439999999999,1.6816900000000001,0.0734,0.2091,0.7175,RFPL,19,14,4,6,6,9,6.0714,11.95
16,14013,1474582,236,186,2020-08-18 15:00:00,6,2020,3,2,PFC Sochi,Rubin Kazan,1.6866299999999999,2.1733,0.2664,0.2508,0.4828,RFPL,11,18,6,7,4,3,8.4444,15.8125
17,14014,1474583,237,257,2020-08-18 16:00:00,6,2020,1,0,FC Tambov,Khimki,1.32944,0.667604,0.5904,0.2723,0.1373,RFPL,5,20,2,3,0,5,8.2222,14.25
18,14015,1474574,196,200,2020-08-18 17:00:00,6,2020,2,0,FC Krasnodar,Arsenal Tula,1.9459799999999998,0.663454,0.7424,0.1922,0.0654,RFPL,14,11,7,4,9,2,11.3333,6.0
19,14016,1474580,198,192,2020-08-19 13:00:00,6,2020,1,1,Ural,Lokomotiv Moscow,0.582693,2.71693,0.0269,0.095,0.8781,RFPL,5,21,1,8,4,10,17.6667,15.3636
