,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
36,873,Charlie Adam,29,1482,7,3.407766289077699,1,2.6491484716534615,62,33,5,0,M S,Stoke,6,2.6466013556346297,6.18358803447336,3.741003192961216,2014
37,882,Glenn Murray,17,859,7,9.534023240208626,3,1.5268471762537956,38,7,3,1,F S,Crystal Palace,6,8.011716201901436,5.485772617161274,0.8191252984106541,2014
38,965,Santiago Cazorla,37,2999,7,10.590725313872099,11,9.755182644352317,93,78,5,0,M S,Arsenal,1,6.023707624524832,24.657841611653566,16.91333621367812,2014
39,504,Aaron Ramsey,29,2013,6,6.636921921744943,6,5.299689516425133,63,47,6,0,M S,Arsenal,6,6.636921921744943,16.720761343836784,8.166224587708712,2014
40,514,Jason Puncheon,37,2823,6,2.794277905486524,7,5.305931127630174,65,65,7,1,F M S,Crystal Palace,6,2.794277905486524,8.85564645100385,4.6230769054964185,2014
41,552,Ander Herrera,26,1877,6,2.0372255984693766,4,2.11998759675771,37,26,6,0,M S,Manchester United,6,2.0372255984693766,11.650219334289432,8.672010101377964,2014
42,605,Jordan Henderson,37,3253,6,4.29442591406405,9,6.793559268116951,50,67,6,0,M S,Liverpool,5,3.533257396891713,16.3108734767884,8.795098267495632,2014
43,630,Marouane Fellaini,27,1824,6,5.314917378127575,0,1.151918701827526,36,21,5,1,M S,Manchester United,6,5.314917378127575,9.252810306847095,4.70386603847146,2014
44,692,Oscar,28,2072,6,6.540385385975242,8,5.2243422120809555,72,37,5,0,F M S,Chelsea,6,6.540385385975242,15.803944010287523,7.1499633844941854,2014
45,711,Leroy Fer,29,2375,6,5.116700321435928,2,3.5862074815668166,54,48,4,0,M S,Queens Park Rangers,6,5.116700321435928,10.68013789691031,4.389066057279706,2014
46,824,Steven Naismith,31,2051,6,3.9483574014157057,0,1.9437068775296211,33,25,8,0,F M S,Everton,6,3.9483574014157057,7.202266428619623,2.9530107602477074,2014
47,890,Gabriel Agbonlahor,34,2698,6,5.630619999021292,1,1.5529492190107703,53,16,7,1,F S,Aston Villa,6,5.630619999021292,8.039166074246168,1.6565285744145513,2014
48,1712,Stewart Downing,37,3315,6,4.136292829178274,8,6.626503786537796,70,85,3,0,F M,West Ham,6,4.136292829178274,13.64264209009707,7.331175375729799,2014
49,4418,Frank Lampard,32,958,6,4.004464207217097,1,0.9529220964759588,32,15,1,0,M S,Manchester City,6,4.004464207217097,11.0393304284662,7.2932740692049265,2014
50,486,Adam Lallana,27,1802,5,4.7683718875050545,3,3.141798905096948,38,33,4,0,F M S,Liverpool,5,4.7683718875050545,10.234401127323508,4.900887640193105,2014
51,488,Philippe Coutinho,35,2810,5,4.376542285084724,5,5.527066104114056,103,59,3,0,F M S,Liverpool,5,4.376542285084724,13.680520413443446,7.004487870261073,2014
52,489,James Milner,32,1732,5,5.722099112346768,7,4.971145084127784,39,52,6,0,F M S,Manchester City,5,5.722099112346768,15.702085828408599,8.751345762982965,2014
53,503,Theo Walcott,14,427,5,5.347006626427174,0,0.40138570219278336,23,4,0,0,F M S,Arsenal,5,5.347006626427174,5.93331104516983,0.6996189914643764,2014
54,515,Mile Jedinak,24,2092,5,3.9022558932192624,3,0.9916814006865025,31,14,3,1,M,Crystal Palace,2,1.6187490834854543,3.540135175921023,2.9935821192339063,2014
55,519,Connor Wickham,36,2782,5,7.663331899791956,1,1.7667267946526408,83,21,8,0,F M S,Sunderland,5,7.663331899791956,12.304913464933634,4.778480676934123,2014
56,537,Andy Carroll,14,1032,5,3.693270232528448,1,0.7689823769032955,37,11,2,0,F S,West Ham,5,3.693270232528448,3.2884955015033484,0.46891819685697556,2014
57,731,Dame N&#039;Doye,15,1195,5,5.468191267922521,1,1.0798923633992672,42,12,3,0,F S,Hull,5,5.468191267922521,6.649709481745958,1.1523764915764332,2014
58,743,Dwight Gayle,25,1069,5,5.163300700485706,1,0.7665089014917612,30,16,1,0,F M S,Crystal Palace,4,4.402129657566547,3.3746648989617825,0.8092566914856434,2014
59,755,Jamie Vardy,34,2261,5,7.851607173681259,8,5.182644807733595,48,35,5,0,F M S,Leicester,5,7.851607173681259,14.468459283001721,2.142568165436387,2014
60,839,Shane Long,32,1522,5,4.035827225074172,5,2.7357718478888273,37,21,2,0,F M S,Southampton,5,4.035827225074172,9.551563849672675,3.285960743203759,2014
61,917,John Terry,38,3420,5,5.216808937489986,0,0.3966271001845598,20,7,2,0,D,Chelsea,5,5.216808937489986,8.545584731735289,8.167884447611868,2014
62,930,Steven Fletcher,30,1782,5,6.642457719892263,2,2.051580097526312,37,17,4,0,F M S,Sunderland,5,6.642457719892263,9.389527746476233,2.3070692121982574,2014
63,1524,Stevan Jovetic,17,791,5,3.329762941226363,3,1.8126017600297928,38,15,0,0,F M S,Manchester City,5,3.329762941226363,6.67377707362175,3.645845824852586,2014
64,1656,George Boyd,36,3035,5,3.4792185835540295,2,3.5598804811015725,49,36,7,0,M S,"Burnley,Hull",5,3.4792185835540295,9.525840185582638,3.811834577471018,2014
65,1753,David Nugent,29,1685,5,6.2299362532794476,2,1.8909171959385276,41,21,3,0,F M S,Leicester,4,4.7075988464057446,7.812487644143403,2.3363884771242738,2014
66,4422,Ashley Barnes,35,2435,5,5.6908798180520535,2,1.8230766840279102,66,30,4,1,F M S,Burnley,5,5.6908798180520535,9.151078913360834,3.272920724004507,2014
67,4440,Esteban Cambiasso,31,2432,5,2.4800842721015215,1,1.9381373124197125,29,37,1,0,M S,Leicester,5,2.4800842721015215,7.089135206304491,4.195096540264785,2014
68,483,Daniel Sturridge,12,747,4,4.518865872174501,1,1.5182954035699368,39,11,0,0,F S,Liverpool,4,4.518865872174501,7.007462449371815,1.7853876780718565,2014
69,499,Mesut Özil,22,1861,4,3.8600258827209473,5,6.656995788216591,29,69,0,0,F M S,Arsenal,4,3.8600258827209473,16.41658142209053,9.916838062927127,2014
70,501,Danny Welbeck,27,1714,4,7.272420795634389,3,2.887719358317554,58,30,3,0,F M S,"Arsenal,Manchester United",4,7.272420795634389,12.937735112383962,4.48967744410038,2014
71,518,Yannick Bolasie,34,2788,4,4.837666932493448,6,5.125395653769374,69,46,3,0,F M S,Crystal Palace,4,4.837666932493448,11.888292540796101,3.093482803553343,2014
72,522,Wilfried Zaha,31,1989,4,4.7616315223276615,2,2.188598118722439,40,14,1,0,F M S,Crystal Palace,4,4.7616315223276615,6.593071822077036,2.3008809750899673,2014
73,532,Cheikhou Kouyaté,31,2670,4,3.0627197325229645,2,1.1875272747129202,33,14,5,0,D M S,West Ham,4,3.0627197325229645,6.412817427888513,3.314806269481778,2014
74,539,Enner Valencia,32,2119,4,6.480698708444834,3,2.593669313006103,72,18,2,0,F M S,West Ham,4,6.480698708444834,8.838937357068062,2.8980731437914073,2014
75,551,Morgan Schneiderlin,26,2183,4,2.3917522355914116,1,1.5581406876444817,31,20,5,1,M S,Southampton,4,2.3917522355914116,8.423097917810082,7.155297724530101,2014
76,587,Phil Jagielka,37,3295,4,2.394630601629615,0,0.07067899964749813,15,2,1,0,D,Everton,4,2.394630601629615,7.11154530569911,7.0023003332316875,2014
77,628,Chris Smalling,25,1881,4,1.8635455332696438,0,0.39187060575932264,17,5,1,1,D S,Manchester United,4,1.8635455332696438,4.172038706950843,4.005904505960643,2014
78,634,Fraizer Campbell,20,1187,4,4.221141066402197,0,0.46638406813144684,25,8,5,0,F M S,Crystal Palace,4,4.221141066402197,3.9519820688292384,0.7666481966152787,2014
79,682,Branislav Ivanovic,38,3420,4,4.3701117252931,5,5.315748207271099,44,35,10,1,D,Chelsea,4,4.3701117252931,17.02221167460084,11.982979789376259,2014
80,696,Falcao,26,1278,4,7.156317615881562,4,1.894074559211731,38,18,2,0,F S,Manchester United,4,7.156317615881562,9.530356481671333,2.6327808806672692,2014
81,735,Jermain Defoe,17,1468,4,4.020906526595354,0,1.2605447256937623,34,13,1,0,F M,Sunderland,4,4.020906526595354,7.368550059385598,2.511991562321782,2014
82,750,Riyad Mahrez,30,2091,4,4.9231941951438785,3,6.0565097238868475,63,44,0,0,M S,Leicester,4,4.9231941951438785,11.14942330494523,3.29692639131099,2014
83,767,Jack Colback,35,3130,4,2.8249618243426085,6,2.3404141180217266,27,44,12,0,D M,Newcastle United,4,2.8249618243426085,7.598447484895587,4.668526872992516,2014
84,772,Moussa Sissoko,34,3037,4,3.952444814145565,2,4.653361378237605,44,44,7,2,M,Newcastle United,4,3.952444814145565,12.273814404383302,6.720515612512827,2014
85,840,Dusan Tadic,31,2072,4,5.627575958147645,7,9.004418820142746,53,68,2,0,F M S,Southampton,3,4.105238314718008,18.353964269161224,7.751159617677331,2014
86,871,Bojan,16,1236,4,2.5972428917884827,1,1.701795894652605,32,26,2,0,M S,Stoke,3,1.836074199527502,3.769357718527317,1.5529742930084467,2014
87,929,Adam Johnson,32,2085,4,3.2225716952234507,1,3.918955666013062,25,39,2,0,F M S,Sunderland,3,2.461402678862214,7.580857325345278,4.618602689355612,2014
88,931,Jordi Gómez,29,1952,4,3.7219145577400923,2,1.792080918326974,31,23,7,0,M S,Sunderland,1,1.4384054820984602,6.745260193943977,4.437605936080217,2014
89,1008,Brown Ideye,24,1286,4,3.969936303794384,2,1.2322598649188876,30,11,2,0,F S,West Bromwich Albion,4,3.969936303794384,4.579359542578459,1.5735359881073236,2014
90,1253,Edin Dzeko,22,928,4,3.9745049700140953,2,1.3088596984744072,43,11,1,0,F S,Manchester City,4,3.9745049700140953,6.803931999951601,2.6693635024130344,2014
91,1698,Abel Hernández,25,1307,4,5.410241030156612,1,0.8517511058598757,52,9,2,0,F S,Hull,3,4.649109028279781,4.144817190244794,0.8264666078612208,2014
92,4434,Didier Drogba,28,831,4,2.7286731228232384,1,1.5343704130500555,30,14,5,0,F S,Chelsea,4,2.7286731228232384,5.031838079914451,2.0117225106805563,2014
93,4471,Mohamed Diamé,15,937,4,1.209077998995781,0,0.1744060032069683,17,3,2,0,M S,"Hull,West Ham",4,1.209077998995781,2.138137888163328,0.901088297367096,2014
94,85,Eduardo Vargas,21,1389,3,3.477742818184197,2,1.8190635778009892,41,15,1,0,F M S,Queens Park Rangers,3,3.477742818184197,6.1312263906002045,2.8785364371724427,2014
95,154,André Schürrle,14,428,3,3.2491424027830362,0,0.5976689020171762,21,6,2,0,M S,Chelsea,3,3.2491424027830362,4.820195187814534,1.4035241901874542,2014
96,494,Laurent Koscielny,27,2289,3,1.2747428007423878,0,0.1164884977042675,8,2,4,0,D S,Arsenal,3,1.2747428007423878,3.6892703929916024,3.6175703862681985,2014
97,541,Victor Moses,19,1473,3,4.516806649044156,3,2.320559896528721,41,32,3,0,F M,Stoke,2,3.7556382436305285,6.229532454162836,1.9420529399067163,2014
98,585,Seamus Coleman,35,3062,3,2.010041296482086,2,2.727003906853497,19,34,5,0,D M S,Everton,3,2.010041296482086,8.555339315906167,5.938953053206205,2014
99,596,Tom Cleverley,32,2633,3,1.787795027717948,0,1.3489686893299222,24,27,7,0,F M,"Aston Villa,Manchester United",3,1.787795027717948,5.817164268344641,4.1579360738396645,2014
100,614,Fernandinho,33,2283,3,2.406892266124487,3,2.6950497990474105,24,30,7,0,M S,Manchester City,3,2.406892266124487,13.146947138011456,9.671797774732113,2014
101,641,Danny Rose,28,2386,3,1.670324276201427,4,2.9121244214475155,24,27,7,0,D S,Tottenham,3,1.670324276201427,10.744258679449558,7.36357007175684,2014
102,686,Cesc Fàbregas,34,2895,3,3.2493744967505336,18,10.149339623749256,43,95,11,1,M S,Chelsea,3,3.2493744967505336,23.013181414455175,16.971006333827972,2014
103,712,Jack Cork,27,1795,3,3.1307579837739468,0,0.7083081966266036,8,12,1,0,M S,"Southampton,Swansea",3,3.1307579837739468,8.94570174254477,7.323183951899409,2014
104,719,Wayne Routledge,29,2327,3,3.8581881392747164,1,2.311216900125146,31,28,1,1,F M S,Swansea,3,3.8581881392747164,8.53514770977199,3.121097734197974,2014
105,733,Jack Rodwell,23,1483,3,2.4820248344913125,0,0.2751686032861471,30,4,5,0,M S,Sunderland,3,2.4820248344913125,5.963925310410559,4.823790275491774,2014
106,740,Sebastian Larsson,36,3079,3,2.7219163924455643,3,3.486309329047799,45,58,10,0,M,Sunderland,3,2.7219163924455643,8.626348610967398,5.843435467220843,2014
107,757,Jeffrey Schlupp,32,2557,3,2.2991078859195113,2,1.545492778532207,40,23,4,0,D M S,Leicester,3,2.2991078859195113,7.155158307403326,3.824513129889965,2014
108,769,Jonjo Shelvey,31,2471,3,4.547880021855235,5,2.943915719166398,62,30,8,1,M S,Swansea,2,3.7867110054939985,11.989973126910627,7.097531080245972,2014
109,783,Nathan Dyer,32,1879,3,2.01653119456023,2,2.2351764095947146,17,22,2,0,F M S,Swansea,3,2.01653119456023,8.583801867440343,5.942768881097436,2014
110,812,Craig Gardner,35,2697,3,3.340116017498076,4,3.3437892766669393,56,35,10,0,M S,West Bromwich Albion,3,3.340116017498076,8.155050222761929,4.230648763477802,2014
111,818,Victor Anichebe,21,1019,3,1.8499117121100426,1,1.331590000540018,25,18,0,0,F S,West Bromwich Albion,3,1.8499117121100426,3.206710606813431,1.0943197682499886,2014
112,836,Victor Wanyama,32,2367,3,1.7235292438417673,1,0.9338347911834717,28,16,10,0,M S,Southampton,3,1.7235292438417673,7.7703660959377885,5.478044907562435,2014
113,1737,Matt Phillips,25,1827,3,3.0864788740873337,8,3.036336817778647,42,34,1,0,F M S,Queens Park Rangers,3,3.0864788740873337,5.406236808747053,1.1094425106421113,2014
114,2413,Steven N&#039;Zonzi,38,3381,3,2.5446494994685054,1,1.7871553907170892,47,34,2,0,M,Stoke,3,2.5446494994685054,9.022656857967377,6.257574846968055,2014
115,3364,Morgan Amalfitano,24,1174,3,2.623760821297765,1,0.9993912074714899,19,10,3,0,F M S,West Ham,3,2.623760821297765,5.837719803676009,3.05675688944757,2014
116,3553,Ángel Di María,27,1642,3,2.931911482475698,10,7.295106165111065,61,52,1,0,F M S,Manchester United,3,2.931911482475698,8.838050086982548,3.1542838038876653,2014
117,3814,Samuel Eto&#039;o,14,765,3,2.365505775436759,1,1.0087521178647876,28,11,1,0,F M S,Everton,3,2.365505775436759,4.095037302002311,2.0122713074088097,2014
118,4396,Bobby Zamora,31,1779,3,2.987051488365978,4,6.012670556083322,29,50,4,0,F S,Queens Park Rangers,3,2.987051488365978,9.424545330926776,3.241478360258043,2014
119,4427,Andreas Weimann,31,1782,3,2.715450508520007,2,1.1188795827329159,33,20,5,0,F M S,Aston Villa,3,2.715450508520007,4.366782454773784,0.9592690700665116,2014
120,492,Héctor Bellerín,20,1564,2,0.2796935010701418,1,1.7710434943437576,5,12,5,0,D S,Arsenal,2,0.2796935010701418,6.440686859190464,5.210578402504325,2014
121,512,Scott Dann,34,2926,2,1.2500941026955843,3,3.085112163797021,19,13,6,0,D,Crystal Palace,2,1.2500941026955843,3.4818167071789503,2.9505431074649096,2014
122,517,Joe Ledley,32,2581,2,1.6935906121507287,0,1.5012018904089928,13,21,0,0,D M S,Crystal Palace,2,1.6935906121507287,3.830857226625085,2.5305068511515856,2014
123,521,Emmanuel Adebayor,13,811,2,2.904069386422634,1,1.3501760102808475,19,12,1,0,F S,Tottenham,2,2.904069386422634,5.354455184191465,1.697083406150341,2014
124,533,Mark Noble,28,2321,2,2.4249141104519367,3,3.0953231919556856,21,45,4,0,M S,West Ham,1,0.9025766961276531,8.767040897160769,7.170456627383828,2014
125,534,Aaron Cresswell,38,3420,2,1.2426329869776964,4,4.838664368726313,19,35,5,0,D,West Ham,2,1.2426329869776964,9.588580122217536,6.95385479554534,2014
126,548,Daley Blind,25,2174,2,0.998192404396832,2,1.4453516565263271,28,17,4,0,D M,Manchester United,2,0.998192404396832,9.220820680260658,7.474335089325905,2014
127,588,Leighton Baines,31,2775,2,2.973817222751677,9,6.3470416609197855,22,70,4,0,D M,Everton,0,0.690310106612742,9.676740575581789,6.8342065047472715,2014
128,589,James McCarthy,28,2416,2,1.406343501061201,1,1.040039410814643,19,16,7,0,M S,Everton,2,1.406343501061201,8.40133503638208,6.607741830870509,2014
129,592,Ross Barkley,29,1967,2,3.760159914381802,2,2.5696881152689457,51,33,1,0,F M S,Everton,2,2.9989909129217267,8.090891797095537,4.672089383006096,2014
130,593,Aaron Lennon,23,1345,2,1.2197043020278215,2,2.710264913737774,9,24,3,0,F M S,"Everton,Tottenham",2,1.2197043020278215,5.866383831948042,2.604275994002819,2014
131,603,Nathaniel Clyne,35,3148,2,0.9358650408685207,0,2.0856677014380693,19,22,4,0,D M,Southampton,2,0.9358650408685207,8.067473223432899,5.568606615997851,2014
132,608,Alberto Moreno,28,2273,2,1.9355693021789193,0,1.6584648666903377,18,34,6,0,D M S,Liverpool,2,1.9355693021789193,6.778580931946635,3.963448455557227,2014
133,615,Fernando,25,1886,2,1.6811583247035742,2,1.577612780034542,10,13,6,0,M S,Manchester City,2,1.6811583247035742,11.181313641369343,9.973447944968939,2014
134,621,Aleksandar Kolarov,21,1483,2,1.0622944999486208,3,1.7350498177111149,27,23,4,0,D S,Manchester City,2,1.0622944999486208,6.37588469684124,5.423418182879686,2014
135,631,Ashley Young,26,2076,2,2.507619036361575,5,4.1162799606099725,29,34,5,0,D M S,Manchester United,2,2.507619036361575,7.867694087326527,3.8917702939361334,2014
136,633,James McArthur,32,2623,2,2.0698619969189167,0,1.7737967111170292,33,28,6,0,M S,Crystal Palace,2,2.0698619969189167,6.689043913036585,3.5890232855454087,2014
137,643,Eric Dier,28,2288,2,1.4194443924352527,2,1.4741109982132912,12,14,4,0,D S,Tottenham,2,1.4194443924352527,8.794127499684691,7.489943923428655,2014
138,644,Erik Lamela,33,2297,2,2.4520418932661414,7,6.099330518394709,38,60,6,0,M S,Tottenham,2,2.4520418932661414,11.233161823824048,7.293394966982305,2014
139,700,Willian,36,2439,2,4.227030659094453,3,5.783547852188349,55,49,3,0,M S,Chelsea,2,4.227030659094453,17.246698135510087,9.933883149176836,2014
140,748,Wes Morgan,37,3293,2,2.2818113109096885,2,0.9166025705635548,25,6,1,1,D,Leicester,2,2.2818113109096885,2.868493176996708,2.129898101091385,2014
141,753,Marc Albrighton,18,1011,2,1.3866986893117428,3,3.8937382074072957,14,31,3,0,D M S,Leicester,2,1.3866986893117428,6.103297988884151,3.256588274613023,2014
142,775,Andros Townsend,17,767,2,1.7839630078524351,2,0.9517875052988529,16,13,2,0,M S,Tottenham,1,1.0227939914911985,2.9315958321094513,1.8411776442080736,2014
143,784,Andy King,24,1366,2,2.062913218513131,0,0.12908219825476408,14,5,1,0,M S,Leicester,2,2.062913218513131,4.114323317073286,2.8485571844503284,2014
144,804,Craig Dawson,29,2593,2,1.7655173316597939,0,0.3051367048174143,16,5,6,0,D,West Bromwich Albion,2,1.7655173316597939,3.1169052943587303,2.8705662712454796,2014
145,816,Rickie Lambert,25,798,2,1.8370392173528671,2,0.8429333930835128,19,11,2,0,F S,Liverpool,2,1.8370392173528671,4.115938443690538,1.7272390127182007,2014
146,819,James Chester,23,1878,2,0.6936227893456817,0,0.19877400062978268,9,5,5,1,D,Hull,2,0.6936227893456817,2.350152777507901,2.1908219680190086,2014
147,835,Ryan Bertrand,34,3057,2,0.9820248726755381,2,3.7352884113788605,14,26,3,1,D M,Southampton,2,0.9820248726755381,11.753734475001693,8.78468501009047,2014
148,877,Samir Nasri,24,1596,2,2.478832798078656,6,4.465053537860513,34,52,5,0,M S,Manchester City,2,2.478832798078656,12.835811033844948,8.548643369227648,2014
149,886,Ryan Shawcross,32,2831,2,2.276102486997843,1,1.2505308613181114,19,14,7,0,D,Stoke,2,2.276102486997843,3.206402361392975,2.3665932286530733,2014
150,891,Leon Osman,21,1262,2,2.717069311067462,2,1.5407472848892212,28,16,0,0,M S,Everton,2,2.717069311067462,6.009389251470566,3.727863270789385,2014
151,904,Chris Brunt,34,2901,2,2.0603699232451618,10,5.361505056731403,33,50,5,0,D F M S,West Bromwich Albion,2,2.0603699232451618,6.671324193477631,4.853268834762275,2014
152,905,Marouane Chamakh,18,1163,2,2.01311945496127,0,0.6836252976208925,11,18,4,0,F M S,Crystal Palace,2,2.01311945496127,2.579960484057665,1.0949432915076613,2014
153,916,Yoan Gouffran,31,1991,2,1.5459727151319385,1,1.5892759254202247,24,19,3,0,F M S,Newcastle United,2,1.5459727151319385,4.416468531824648,2.5501322876662016,2014
154,933,Brede Hangeland,14,1175,2,0.9855322930961847,1,0.5508842170238495,4,4,2,0,D S,Crystal Palace,2,0.9855322930961847,0.9159359000623226,0.8688829056918621,2014
155,936,Ramires,23,1089,2,1.8734565190970898,4,2.0800595618784428,17,10,4,0,M S,Chelsea,2,1.8734565190970898,7.3506391905248165,3.9573690686374903,2014
156,939,Mauro Zárate,11,481,2,0.7167854933068156,1,0.4284241870045662,17,7,2,0,M S,"Queens Park Rangers,West Ham",2,0.7167854933068156,1.2175911953672767,0.561116686090827,2014
157,956,Andrej Kramaric,13,569,2,2.0635642036795616,0,0.6953189820051193,23,6,0,0,F S,Leicester,2,2.0635642036795616,2.527540097013116,0.4108103085309267,2014
158,990,James Morrison,33,2567,2,1.7436685003340244,1,3.0994835887104273,30,37,3,0,M S,West Bromwich Albion,2,1.7436685003340244,8.344453379511833,6.145427389070392,2014
